lang,key_path,source_file,english_value,current_value,verdict,reasoning,proposed_correction
ta,samlTestError_MISSING_SAML_RESPONSE,ZaMsg.properties,IdP did not return SAMLResponse,IdP SAMLResponse \u0b90\u0ba4\u0bcd \u0ba4\u0bbf\u0bb0\u0bc1\u0baa\u0bcd\u0baa\u0bbf\u0baf\u0bb3\u0bbf\u0b95\u0bcd\u0b95\u0bb5\u0bbf\u0bb2\u0bcd\u0bb2\u0bc8,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_MISSING_PAYLOAD,ZaMsg.properties,SAMLResponse content was empty or corrupted,SAMLResponse \u0b89\u0bb3\u0bcd\u0bb3\u0b9f\u0b95\u0bcd\u0b95\u0bae\u0bcd \u0b95\u0bbe\u0bb2\u0bbf\u0baf\u0bbe\u0b95 \u0b87\u0bb0\u0bc1\u0ba8\u0bcd\u0ba4\u0ba4\u0bc1 \u0b85\u0bb2\u0bcd\u0bb2\u0ba4\u0bc1 \u0b9a\u0bbf\u0ba4\u0bc8\u0ba8\u0bcd\u0ba4\u0bbf\u0bb0\u0bc1\u0ba8\u0bcd\u0ba4\u0ba4\u0bc1.,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_NAMEID_NOT_FOUND,ZaMsg.properties,An account was not found or NameID format mismatch,\u0b95\u0ba3\u0b95\u0bcd\u0b95\u0bc1 \u0b95\u0ba3\u0bcd\u0b9f\u0bb1\u0bbf\u0baf\u0baa\u0bcd\u0baa\u0b9f\u0bb5\u0bbf\u0bb2\u0bcd\u0bb2\u0bc8 \u0b85\u0bb2\u0bcd\u0bb2\u0ba4\u0bc1 \u0baa\u0bc6\u0baf\u0bb0\u0bcd \u0b85\u0b9f\u0bc8\u0baf\u0bbe\u0bb3 \u0bb5\u0b9f\u0bbf\u0bb5\u0bae\u0bc8\u0baa\u0bcd\u0baa\u0bc1 \u0baa\u0bca\u0bb0\u0bc1\u0ba8\u0bcd\u0ba4\u0bb5\u0bbf\u0bb2\u0bcd\u0bb2\u0bc8.,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_CERT_MISMATCH,ZaMsg.properties,Certificate mismatch,\u0b9a\u0bbe\u0ba9\u0bcd\u0bb1\u0bbf\u0ba4\u0bb4\u0bcd \u0baa\u0bca\u0bb0\u0bc1\u0ba8\u0bcd\u0ba4\u0bbe\u0bae\u0bc8,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_ACS_URL_MISMATCH,ZaMsg.properties,ACS URL configured in IdP did not match an actual endpoint in Zimbra,"IdP-\u0b87\u0bb2\u0bcd \u0b89\u0bb3\u0bcd\u0bb3\u0bae\u0bc8\u0b95\u0bcd\u0b95\u0baa\u0bcd\u0baa\u0b9f\u0bcd\u0b9f ACS URL, Zimbra-\u0bb5\u0bbf\u0bb2\u0bcd \u0b89\u0bb3\u0bcd\u0bb3 \u0b89\u0ba3\u0bcd\u0bae\u0bc8\u0baf\u0bbe\u0ba9 \u0b8e\u0ba3\u0bcd\u0b9f\u0bcd\u0baa\u0bbe\u0baf\u0bbf\u0ba3\u0bcd\u0b9f\u0bc1\u0b9f\u0ba9\u0bcd \u0baa\u0bca\u0bb0\u0bc1\u0ba8\u0bcd\u0ba4\u0bb5\u0bbf\u0bb2\u0bcd\u0bb2\u0bc8.",Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_ASSERTION_NOT_YET_VALID,ZaMsg.properties,Assertion not yet valid,\u0b95\u0bc2\u0bb1\u0bcd\u0bb1\u0bc1 \u0b87\u0ba9\u0bcd\u0ba9\u0bc1\u0bae\u0bcd \u0b9a\u0bc6\u0bb2\u0bcd\u0bb2\u0bc1\u0baa\u0b9f\u0bbf\u0baf\u0bbe\u0b95\u0bb5\u0bbf\u0bb2\u0bcd\u0bb2\u0bc8,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_ASSERTION_EXPIRED,ZaMsg.properties,Assertion expired,\u0b95\u0bc2\u0bb1\u0bcd\u0bb1\u0bc1 \u0b95\u0bbe\u0bb2\u0bbe\u0bb5\u0ba4\u0bbf\u0baf\u0bbe\u0ba9\u0ba4\u0bc1,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_RESPONSE_STATUS_ERROR,ZaMsg.properties,IdP returned a non-success response,IdP \u0b92\u0bb0\u0bc1 \u0bb5\u0bc6\u0bb1\u0bcd\u0bb1\u0bbf\u0b95\u0bb0\u0bae\u0bb1\u0bcd\u0bb1 \u0baa\u0ba4\u0bbf\u0bb2\u0bc8 \u0b85\u0bb3\u0bbf\u0ba4\u0bcd\u0ba4\u0ba4\u0bc1.,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_INVALID_PROTOCOL,ZaMsg.properties,Unsupported SAML version,\u0b86\u0ba4\u0bb0\u0bbf\u0b95\u0bcd\u0b95\u0baa\u0bcd\u0baa\u0b9f\u0bbe\u0ba4 SAML \u0baa\u0ba4\u0bbf\u0baa\u0bcd\u0baa\u0bc1,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_SERVER_NOT_FOUND,ZaMsg.properties,No mailbox server was found for an authenticated account,\u0b85\u0b99\u0bcd\u0b95\u0bc0\u0b95\u0bb0\u0bbf\u0b95\u0bcd\u0b95\u0baa\u0bcd\u0baa\u0b9f\u0bcd\u0b9f \u0b95\u0ba3\u0b95\u0bcd\u0b95\u0bbf\u0bb1\u0bcd\u0b95\u0bbe\u0ba9 \u0b85\u0b9e\u0bcd\u0b9a\u0bb2\u0bcd \u0baa\u0bc6\u0b9f\u0bcd\u0b9f\u0bbf \u0b9a\u0bc7\u0bb5\u0bc8\u0baf\u0b95\u0bae\u0bcd \u0b8e\u0ba4\u0bc1\u0bb5\u0bc1\u0bae\u0bcd \u0b95\u0ba3\u0bcd\u0b9f\u0bb1\u0bbf\u0baf\u0baa\u0bcd\u0baa\u0b9f\u0bb5\u0bbf\u0bb2\u0bcd\u0bb2\u0bc8.,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_WEBCLIENT_DISABLED,ZaMsg.properties,Web client feature was disabled on an authenticated account,\u0b85\u0b99\u0bcd\u0b95\u0bc0\u0b95\u0bb0\u0bbf\u0b95\u0bcd\u0b95\u0baa\u0bcd\u0baa\u0b9f\u0bcd\u0b9f \u0b95\u0ba3\u0b95\u0bcd\u0b95\u0bbf\u0bb2\u0bcd \u0bb5\u0bb2\u0bc8 \u0b95\u0bbf\u0bb3\u0bc8\u0baf\u0ba9\u0bcd\u0b9f\u0bcd \u0b85\u0bae\u0bcd\u0b9a\u0bae\u0bcd \u0bae\u0bc1\u0b9f\u0b95\u0bcd\u0b95\u0baa\u0bcd\u0baa\u0b9f\u0bcd\u0b9f\u0ba4\u0bc1.,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_INTERNAL_ERROR,ZaMsg.properties,Internal server error,\u0b89\u0bb3\u0bcd \u0b9a\u0bc7\u0bb5\u0bc8\u0baf\u0b95\u0baa\u0bcd \u0baa\u0bbf\u0bb4\u0bc8,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_ACCOUNT_INACTIVE,ZaMsg.properties,An authenticated account was not active on Zimbra,Zimbra-\u0bb5\u0bbf\u0bb2\u0bcd \u0b92\u0bb0\u0bc1 \u0b85\u0b99\u0bcd\u0b95\u0bc0\u0b95\u0bb0\u0bbf\u0b95\u0bcd\u0b95\u0baa\u0bcd\u0baa\u0b9f\u0bcd\u0b9f \u0b95\u0ba3\u0b95\u0bcd\u0b95\u0bc1 \u0b9a\u0bc6\u0baf\u0bb2\u0bbf\u0bb2\u0bcd \u0b87\u0bb2\u0bcd\u0bb2\u0bc8.,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
ta,samlTestError_Unknown,ZaMsg.properties,Unknown error,\u0b85\u0bb1\u0bbf\u0baf\u0baa\u0bcd\u0baa\u0b9f\u0bbe\u0ba4 \u0baa\u0bbf\u0bb4\u0bc8,Correct,"Accurate translation with correct sense, register, and terminology for this field/context.",
th,NAD_SAML_SSO,ZaMsg.properties,SAML/SSO,SAML/SSO,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraMyoneloginSamlSigningCert,ZaMsg.properties,IdP’s X.509 signing certificate:,ใบรับรองการลงนาม X.509 ของ IdP:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraSamlSpEntityId,ZaMsg.properties,SP Entity ID:,รหัสเอนทิตี SP:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraSamlACSURL,ZaMsg.properties,Assertion Consumer Service URL:,URL ของบริการลูกค้า Assertion:,Wrong,ลูกค้า (customer) is a false friend for 'Consumer' in this SAML technical term; reads as customer-support service rather than the assertion-receiving endpoint.,URL บริการรับ Assertion (ACS):
th,LBL_zimbraSamlSSOURL,ZaMsg.properties,IdP Single Sign-On (SSO) URL:,URL สำหรับการเข้าสู่ระบบครั้งเดียว (SSO) ของ IdP:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraSamlSLOURL,ZaMsg.properties,IdP Single Logout (SLO) URL:,URL สำหรับการออกจากระบบครั้งเดียว (SLO) ของ IdP:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraSamlNameIdFormat,ZaMsg.properties,NameID format:,รูปแบบ NameID:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraSamlDateFormat,ZaMsg.properties,Date format for instant timestamps:,รูปแบบวันที่สำหรับประทับเวลาทันที:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraSamlLogoutLandingURL,ZaMsg.properties,Logout landing redirect URL:,URL สำหรับการเปลี่ยนเส้นทางไปยังหน้าออกจากระบบ:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraSamlDocumentEncoding,ZaMsg.properties,Document encoding:,การเข้ารหัสเอกสาร:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraSamlErrorURL,ZaMsg.properties,Error redirect URL:,เกิดข้อผิดพลาดในการเปลี่ยนเส้นทาง URL:,Wrong,Current text reads as an error-message sentence ('an error occurred in redirecting URL') instead of a field label naming the redirect URL used on error.,URL สำหรับเปลี่ยนเส้นทางเมื่อเกิดข้อผิดพลาด:
th,LBL_zimbraSamlInactiveAccountURL,ZaMsg.properties,Inactive account redirect URL:,URL สำหรับเปลี่ยนเส้นทางไปยังบัญชีที่ไม่ได้ใช้งาน:,Wrong,"เปลี่ยนเส้นทางไปยัง implies redirecting TO the inactive account itself, rather than the redirect URL used for inactive-account users.",URL สำหรับเปลี่ยนเส้นทางบัญชีที่ไม่ได้ใช้งาน:
th,LBL_zimbraSamlWebclientDisabledAccountUrl,ZaMsg.properties,Webclient-disabled account redirect URL:,URL สำหรับการเปลี่ยนเส้นทางบัญชี webclient-disabled:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraSamlSpSigningKey,ZaMsg.properties,SP signing key:,คีย์ลงนาม SP:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraSamlSpSigningCertificate,ZaMsg.properties,SP signing certificate:,ใบรับรองการลงนาม SP:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_zimbraCsrfRefererCheckEnabled,ZaMsg.properties,CSRF referer check:,การตรวจสอบผู้ส่งต่อ CSRF:,Awkward,ผู้ส่งต่อ ('forwarder/sender') is an odd rendering of the HTTP 'referer' header; sibling key keeps 'Referer' untranslated.,การตรวจสอบ Referer ของ CSRF:
th,LBL_zimbraCsrfAllowedRefererHosts,ZaMsg.properties,CSRF allowed referer host:,CSRF อนุญาตให้ใช้ Referer Host:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_xmlFile,ZaMsg.properties,XML file:,ไฟล์ XML:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_upload,ZaMsg.properties,Upload,อัพโหลด,Wrong,"อัพโหลด is the informal/non-standard spelling; the formal spelling อัปโหลด is already used elsewhere in this same file (LBL_samlXmlUploadExplanation), so this is an internal inconsistency in an enterprise admin console.",อัปโหลด
th,LBL_samlXmlUploadExplanation,ZaMsg.properties,You can upload IdP metadata XML to fill the fields below.,คุณสามารถอัปโหลดข้อมูลเมตา XML ของ IdP เพื่อกรอกข้อมูลในช่องด้านล่างได้,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,fileUnselectedError,ZaMsg.properties,You must choose a file.,คุณต้องเลือกไฟล์,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,parseXmlSuccessful,ZaMsg.properties,XML file could be parsed successfully.,ไฟล์ XML สามารถแยกวิเคราะห์ได้สำเร็จ,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,parseXmlFailed,ZaMsg.properties,XML file could not be parsed.,ไม่สามารถแยกวิเคราะห์ไฟล์ XML ได้,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_samlTestInformation,ZaMsg.properties,SP initiated login URL will use the Domain from configured URL in zimbraWebClientLoginURL value. Test SSO needs active account on IdP & Zimbra both for test to succeed.,URL สำหรับการเข้าสู่ระบบที่เริ่มต้นโดย SP จะใช้โดเมนจาก URL ที่กำหนดค่าไว้ในค่า zimbraWebClientLoginURL การทดสอบ SSO จำเป็นต้องมีบัญชีที่ใช้งานอยู่ทั้งบน IdP และ Zimbra เพื่อให้การทดสอบสำเร็จ,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_samlTestExplanation,ZaMsg.properties,You can test SAML login based on the saved settings. Please make sure settings are saved before you start testing.,คุณสามารถทดสอบการเข้าสู่ระบบ SAML โดยใช้การตั้งค่าที่บันทึกไว้ โปรดตรวจสอบให้แน่ใจว่าได้บันทึกการตั้งค่าก่อนเริ่มการทดสอบ,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_testNow,ZaMsg.properties,Test now,ทดสอบเลย,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_samlStatus,ZaMsg.properties,SAML status:,สถานะ SAML:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_samlLastTested,ZaMsg.properties,Last tested:,ทดสอบครั้งล่าสุด:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlStatusNotTested,ZaMsg.properties,Not tested,ยังไม่ได้ทดสอบ,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlStatusInProgress,ZaMsg.properties,In progress,กำลังดำเนินการ,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlStatusFailed,ZaMsg.properties,Failed ({0}),ล้มเหลว ({0}),Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlStatusSucceeded,ZaMsg.properties,Succeeded,ประสบความสำเร็จ,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,LBL_confirmation,ZaMsg.properties,Confirmation,การยืนยัน,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlInTestingByAnotherAdmin,ZaMsg.properties,Another administrator may be testing. Do you want to start testing? The other test will fail if you start it.,อาจมีผู้ดูแลระบบคนอื่นกำลังทดสอบอยู่ คุณต้องการเริ่มการทดสอบหรือไม่? การทดสอบอื่นจะล้มเหลวหากคุณเริ่มการทดสอบ,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestConfigurationError,ZaMsg.properties,Neither zimbraWebClientLoginURL nor zimbraPublicServiceHostname is configured. Please update configuration and try it again.,ทั้ง zimbraWebClientLoginURL และ zimbraPublicServiceHostname ยังไม่ได้ถูกกำหนดค่า โปรดอัปเดตการกำหนดค่าแล้วลองใหม่อีกครั้ง,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestInitializationError,ZaMsg.properties,Initialization for SAML test failed. Please wait for a while and try it again.,การเริ่มต้นการทดสอบ SAML ล้มเหลว โปรดรอสักครู่แล้วลองใหม่อีกครั้ง,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestResultFetchError,ZaMsg.properties,Test result could not be fetched. Please reload the page to get the result.,ไม่สามารถดึงผลการทดสอบได้ โปรดรีเฟรชหน้าเว็บเพื่อดูผลลัพธ์,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_MISSING_SAML_RESPONSE,ZaMsg.properties,IdP did not return SAMLResponse,IdP ไม่ได้ส่งคืน SAMLResponse,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_MISSING_PAYLOAD,ZaMsg.properties,SAMLResponse content was empty or corrupted,เนื้อหา SAMLResponse ว่างเปล่าหรือเสียหาย,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_NAMEID_NOT_FOUND,ZaMsg.properties,An account was not found or NameID format mismatch,ไม่พบบัญชีผู้ใช้ หรือรูปแบบ NameID ไม่ตรงกัน,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_CERT_MISMATCH,ZaMsg.properties,Certificate mismatch,ใบรับรองไม่ตรงกัน,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_ACS_URL_MISMATCH,ZaMsg.properties,ACS URL configured in IdP did not match an actual endpoint in Zimbra,URL ของ ACS ที่กำหนดค่าไว้ใน IdP ไม่ตรงกับปลายทางจริงใน Zimbra,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_ASSERTION_NOT_YET_VALID,ZaMsg.properties,Assertion not yet valid,คำกล่าวอ้างยังไม่ถูกต้อง,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_ASSERTION_EXPIRED,ZaMsg.properties,Assertion expired,การยืนยันหมดอายุแล้ว,Wrong,การยืนยัน (confirmation/verification) is a different word from คำกล่าวอ้าง (assertion) used correctly in the sibling key ASSERTION_NOT_YET_VALID; inconsistent SAML term.,คำกล่าวอ้างหมดอายุแล้ว
th,samlTestError_RESPONSE_STATUS_ERROR,ZaMsg.properties,IdP returned a non-success response,IdP ส่งการตอบกลับที่ไม่สำเร็จกลับมา,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_INVALID_PROTOCOL,ZaMsg.properties,Unsupported SAML version,เวอร์ชัน SAML ที่ไม่รองรับ,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_SERVER_NOT_FOUND,ZaMsg.properties,No mailbox server was found for an authenticated account,ไม่พบเซิร์ฟเวอร์เมลบ็อกซ์สำหรับบัญชีที่เข้าสู่ระบบแล้ว,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_WEBCLIENT_DISABLED,ZaMsg.properties,Web client feature was disabled on an authenticated account,ฟังก์ชันไคลเอ็นต์บนเว็บถูกปิดใช้งานในบัญชีที่เข้าสู่ระบบแล้ว,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_INTERNAL_ERROR,ZaMsg.properties,Internal server error,ข้อผิดพลาดภายในเซิร์ฟเวอร์,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_ACCOUNT_INACTIVE,ZaMsg.properties,An authenticated account was not active on Zimbra,บัญชีที่ได้รับการยืนยันตัวตนไม่ได้เปิดใช้งานบน Zimbra,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
th,samlTestError_Unknown,ZaMsg.properties,Unknown error,ข้อผิดพลาดที่ไม่รู้จัก,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,NAD_SAML_SSO,ZaMsg.properties,SAML/SSO,SAML/SSO,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraMyoneloginSamlSigningCert,ZaMsg.properties,IdP’s X.509 signing certificate:,Kimlik sağlayıcısının X.509 imzalama sertifikası:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraSamlSpEntityId,ZaMsg.properties,SP Entity ID:,SP varlık kimliği:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraSamlACSURL,ZaMsg.properties,Assertion Consumer Service URL:,Tüketici hizmetleri onay URL’si:,Wrong,'onay' (approval) mistranslates 'Assertion' and word order is reversed into a non-standard compound; doesn't read as the established SAML term.,Onay Tüketici Hizmeti (ACS) URL’si:
tr,LBL_zimbraSamlSSOURL,ZaMsg.properties,IdP Single Sign-On (SSO) URL:,Kimlik Sağlayıcı Tekli Oturum Açma (SSO) URL’si:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraSamlSLOURL,ZaMsg.properties,IdP Single Logout (SLO) URL:,Kimlik Sağlayıcı Tekli Oturum Kapatma (SLO) URL’si:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraSamlNameIdFormat,ZaMsg.properties,NameID format:,NameID formatı:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraSamlDateFormat,ZaMsg.properties,Date format for instant timestamps:,Anlık zaman damgaları için tarih formatı:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraSamlLogoutLandingURL,ZaMsg.properties,Logout landing redirect URL:,Çıkış sayfasına yönlendirme URL’si:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraSamlDocumentEncoding,ZaMsg.properties,Document encoding:,Belge kodlaması:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraSamlErrorURL,ZaMsg.properties,Error redirect URL:,Hata yönlendirme URL’si:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraSamlInactiveAccountURL,ZaMsg.properties,Inactive account redirect URL:,Devre dışı bırakılmış hesap yönlendirme URL’si:,Awkward,"'Devre dışı bırakılmış' means 'disabled', overlapping confusingly with the separate 'Webclient-disabled' concept in the next key; 'inactive' should use a distinct term.",Etkin olmayan hesap yönlendirme URL’si:
tr,LBL_zimbraSamlWebclientDisabledAccountUrl,ZaMsg.properties,Webclient-disabled account redirect URL:,Webclient-disabled hesabı yönlendirme URL’si:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraSamlSpSigningKey,ZaMsg.properties,SP signing key:,SP imzalama anahtarı:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_zimbraSamlSpSigningCertificate,ZaMsg.properties,SP signing certificate:,SP imza belgesi:,Wrong,"'belge' means 'document', not 'certificate' (sertifika); false-friend technical term, inconsistent with the correct 'sertifika' used in the sibling X.509 cert key.",SP imza sertifikası:
tr,LBL_zimbraCsrfRefererCheckEnabled,ZaMsg.properties,CSRF referer check:,CSRF yönlendirme kontrolü:,Wrong,"'yönlendirme' means 'redirect/routing', a false friend for HTTP 'referer'; the sibling key correctly keeps 'referer'.",CSRF referer kontrolü:
tr,LBL_zimbraCsrfAllowedRefererHosts,ZaMsg.properties,CSRF allowed referer host:,CSRF’ye izin verilen referer host:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_xmlFile,ZaMsg.properties,XML file:,XML dosyası:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_upload,ZaMsg.properties,Upload,Yüklemek,Wrong,"'Yüklemek' is an infinitive ('to upload'), not the imperative/short form expected for a button label.",Yükle
tr,LBL_samlXmlUploadExplanation,ZaMsg.properties,You can upload IdP metadata XML to fill the fields below.,Aşağıdaki alanları doldurmak için IdP meta veri XML dosyasını yükleyebilirsiniz.,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,fileUnselectedError,ZaMsg.properties,You must choose a file.,Bir dosya seçmelisiniz.,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,parseXmlSuccessful,ZaMsg.properties,XML file could be parsed successfully.,XML dosyası başarıyla ayrıştırıldı.,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,parseXmlFailed,ZaMsg.properties,XML file could not be parsed.,XML dosyası ayrıştırılamadı.,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_samlTestInformation,ZaMsg.properties,SP initiated login URL will use the Domain from configured URL in zimbraWebClientLoginURL value. Test SSO needs active account on IdP & Zimbra both for test to succeed.,"SP tarafından başlatılan oturum açma URL’si, zimbraWebClientLoginURL değerinde yapılandırılmış URL’deki Etki Alanını kullanacaktır. Test SSO’nun başarılı olması için hem IdP’de hem de Zimbra’da aktif bir hesaba ihtiyaç vardır.",Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_samlTestExplanation,ZaMsg.properties,You can test SAML login based on the saved settings. Please make sure settings are saved before you start testing.,Kaydedilen ayarlara göre SAML oturum açma işlemini test edebilirsiniz. Teste başlamadan önce ayarların kaydedildiğinden emin olun.,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_testNow,ZaMsg.properties,Test now,Şimdi test edin,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_samlStatus,ZaMsg.properties,SAML status:,SAML durumu:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,LBL_samlLastTested,ZaMsg.properties,Last tested:,Son test tarihi:,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,samlStatusNotTested,ZaMsg.properties,Not tested,Test edilmedi.,Awkward,"Trailing period is inconsistent with sibling status values (samlStatusInProgress, samlStatusSucceeded have none) and looks odd as a short status value.",Test edilmedi
tr,samlStatusInProgress,ZaMsg.properties,In progress,Devam etmekte,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,samlStatusFailed,ZaMsg.properties,Failed ({0}),Başarısız ({0}),Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
tr,samlStatusSucceeded,ZaMsg.properties,Succeeded,Başarılı,Correct,"Meaning, register, and technical terminology match the English source; field/label/status form is appropriate for the key type.",
